Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
lodash,4.17.21,NA,MIT,uglify-to-browserify,1.0.2,library,ForbesLindesay,MIT
lodash,4.17.21,NA,MIT,yargs,3.10.0,library,Alex Ford,MIT
lodash,4.17.21,NA,MIT,acorn,3.3.0,library,NA,MIT
lodash,4.17.21,NA,MIT,clone,1.0.4,library,Paul Vorbach,MIT
lodash,4.17.21,NA,MIT,enhanced-resolve,0.9.1,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,memory-fs,0.2.0,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,interpret,0.6.6,library,Tyler Kellen,MIT
lodash,4.17.21,NA,MIT,loader-utils,0.2.17,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,memory-fs,0.3.0,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,node-libs-browser,0.7.0,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,string_decoder,0.10.31,library,NA,MIT
lodash,4.17.21,NA,MIT,optimist,0.6.1,library,James Halliday,MIT/X11
lodash,4.17.21,NA,MIT,minimist,0.0.10,library,James Halliday,MIT
lodash,4.17.21,NA,MIT,wordwrap,0.0.3,library,James Halliday,MIT
lodash,4.17.21,NA,MIT,tapable,0.1.10,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,watchpack,0.2.9,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,async,0.9.2,library,Caolan McMahon,MIT
lodash,4.17.21,NA,MIT,webpack-core,0.6.9,library,Tobias Koppers @sokra,MIT
lodash,4.17.21,NA,MIT,source-map,0.4.4,library,Nick Fitzgerald,BSD-3-Clause
lodash,4.17.21,NA,MIT,ansi-regex,2.1.1,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,boolbase,1.0.0,library,Felix Boehm,ISC
lodash,4.17.21,NA,MIT,css-what,2.1.0,library,Felix Böhm,BSD-like
lodash,4.17.21,NA,MIT,domutils,1.5.1,library,Felix Boehm,NA
lodash,4.17.21,NA,MIT,nth-check,1.0.1,library,Felix Boehm,BSD
lodash,4.17.21,NA,MIT,domelementtype,1.3.0,library,Felix Boehm,NA
lodash,4.17.21,NA,MIT,domhandler,2.4.1,library,Felix Boehm,BSD-2-Clause
lodash,4.17.21,NA,MIT,readable-stream,2.3.6,library,NA,MIT
lodash,4.17.21,NA,MIT,aws-sign2,0.5.0,library,Mikeal Rogers,NA
lodash,4.17.21,NA,MIT,bl,0.9.5,library,NA,MIT
lodash,4.17.21,NA,MIT,readable-stream,1.0.34,library,Isaac Z. Schlueter,MIT
lodash,4.17.21,NA,MIT,isarray,0.0.1,library,Julian Gruber,MIT
lodash,4.17.21,NA,MIT,string_decoder,0.10.31,library,NA,MIT
lodash,4.17.21,NA,MIT,caseless,0.6.0,library,Mikeal Rogers,BSD
lodash,4.17.21,NA,MIT,forever-agent,0.5.2,library,Mikeal Rogers,NA
lodash,4.17.21,NA,MIT,form-data,0.1.4,library,Felix Geisendörfer,MIT
lodash,4.17.21,NA,MIT,async,0.9.2,library,Caolan McMahon,MIT
lodash,4.17.21,NA,MIT,mime,1.2.11,library,Robert Kieffer,NA
lodash,4.17.21,NA,MIT,hawk,1.1.1,library,Eran Hammer,BSD
lodash,4.17.21,NA,MIT,http-signature,0.10.1,library,"Joyent, Inc",MIT
lodash,4.17.21,NA,MIT,mime-types,1.0.2,library,Jonathan Ong,MIT
lodash,4.17.21,NA,MIT,node-uuid,1.4.8,library,Robert Kieffer,MIT
lodash,4.17.21,NA,MIT,oauth-sign,0.4.0,library,Mikeal Rogers,NA
lodash,4.17.21,NA,MIT,qs,1.2.2,library,Nathan LaFreniere,BSD
lodash,4.17.21,NA,MIT,stringstream,0.0.6,library,Michael Hart,MIT
lodash,4.17.21,NA,MIT,tough-cookie,2.3.4,library,Jeremy Stashewsky,BSD-3-Clause
lodash,4.17.21,NA,MIT,tunnel-agent,0.4.3,library,Mikeal Rogers,Apache-2.0
lodash,4.17.21,NA,MIT,tape,2.3.0,library,James Halliday,MIT
lodash,4.17.21,NA,MIT,argparse,1.0.10,library,NA,MIT
lodash,4.17.21,NA,MIT,aws4,1.7.0,library,Michael Hart,MIT
lodash,4.17.21,NA,MIT,extend,3.0.1,library,Stefan Thomas,MIT
lodash,4.17.21,NA,MIT,har-validator,2.0.6,library,Ahmad Nassri,ISC
lodash,4.17.21,NA,MIT,esutils,2.0.2,library,NA,BSD
lodash,4.17.21,NA,MIT,isarray,1.0.0,library,Julian Gruber,MIT
lodash,4.17.21,NA,MIT,wrappy,1.0.2,library,Isaac Z. Schlueter,ISC
lodash,4.17.21,NA,MIT,brace-expansion,1.1.11,library,Julian Gruber,MIT
lodash,4.17.21,NA,MIT,estraverse,1.9.3,library,NA,BSD
lodash,4.17.21,NA,MIT,optionator,0.8.2,library,George Zahariev,MIT
lodash,4.17.21,NA,MIT,source-map,0.2.0,library,Nick Fitzgerald,BSD
lodash,4.17.21,NA,MIT,neo-async,2.6.1,library,NA,MIT
lodash,4.17.21,NA,MIT,has-flag,1.0.0,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,isexe,2.0.0,library,Isaac Z. Schlueter,ISC
lodash,4.17.21,NA,MIT,colors,1.0.3,library,Marak Squires,MIT
lodash,4.17.21,NA,MIT,graceful-readlink,1.0.1,library,zhiyelee,MIT
