Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
mongoose,8.18.1,Guillermo Rauch,MIT,robots-txt-guard,0.1.1,library,Jan Potoms,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,robots-txt-parse,0.0.4,library,Jan Potoms,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,urlcache,0.7.0,library,Steven Vachon,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,urlobj,0.0.11,library,Steven Vachon,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,base64-js,1.5.1,library,T. Jameson Little,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ieee754,1.2.1,library,Feross Aboukhadijeh,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,cheerio-select,2.1.0,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,dom-serializer,2.0.0,library,Felix Boehm,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,domhandler,5.0.3,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,domutils,3.2.2,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,encoding-sniffer,0.2.1,library,Felix Boehm,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,htmlparser2,10.0.0,library,Felix Boehm,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,entities,6.0.1,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,parse5-htmlparser2-tree-adapter,7.1.0,library,Ivan Nikulin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,parse5,7.3.0,library,Ivan Nikulin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,entities,6.0.1,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,parse5-parser-stream,7.1.2,library,Ivan Nikulin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,parse5,7.3.0,library,Ivan Nikulin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,entities,6.0.1,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,undici,7.15.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,whatwg-mimetype,4.0.0,library,Domenic Denicola,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,browserify-cipher,1.0.1,library,Calvin Metcalf,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,browserify-sign,4.2.3,library,NA,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,create-ecdh,4.0.4,library,Calvin Metcalf,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,bn.js,4.12.2,library,Fedor Indutny,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,create-hash,1.2.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,create-hmac,1.1.7,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,diffie-hellman,5.0.3,library,Calvin Metcalf,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,bn.js,4.12.2,library,Fedor Indutny,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,hash-base,3.0.5,library,Kirill Fomichev,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,inherits,2.0.4,library,NA,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,pbkdf2,3.1.3,library,Daniel Cousens,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,create-hash,1.1.3,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ripemd160,2.0.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,hash-base,2.0.2,library,Kirill Fomichev,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,public-encrypt,4.0.3,library,Calvin Metcalf,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,bn.js,4.12.2,library,Fedor Indutny,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,randombytes,2.1.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,randomfill,1.0.4,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,jsdoctypeparser,9.0.0,library,Kuniwak,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,markdown-it,13.0.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,entities,3.0.1,library,Felix Boehm,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,mdast-util-from-markdown,0.8.5,library,Titus Wormer,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,micromark,2.11.4,library,Titus Wormer,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,requireindex,1.1.0,library,Stephen Handley,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,eslint-utils,4.9.0,library,Toru Nagashima,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,eslintrc,2.1.4,library,Nicholas C. Zakas,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ajv,6.12.6,library,Evgeny Poberezkin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ignore,5.3.2,library,kael,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,json-schema-traverse,0.4.1,library,Evgeny Poberezkin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,brace-expansion,1.1.12,library,Julian Gruber,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,js,8.57.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,config-array,0.13.0,library,Nicholas C. Zakas,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,brace-expansion,1.1.12,library,Julian Gruber,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,module-importer,1.0.1,library,Nicholas C. Zaks,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,fs.walk,1.2.8,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,structured-clone,1.3.0,library,Andrea Giammarchi,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,cross-spawn,7.0.6,library,André Cruz,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,doctrine,3.0.0,library,NA,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,eslint-scope,7.2.2,library,NA,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,eslint-visitor-keys,3.4.3,library,Toru Nagashima,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,esquery,1.6.0,library,Joel Feenstra,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,esutils,2.0.3,library,NA,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,file-entry-cache,6.0.1,library,Roy Riojas,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,find-up,5.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,glob-parent,6.0.2,library,Gulp Team,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,globals,13.24.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,imurmurhash,0.1.4,library,Jens Taylor,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,is-glob,4.0.3,library,Jon Schlinkert,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,is-path-inside,3.0.3,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,js-yaml,4.1.0,library,Vladimir Zapparov,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,json-stable-stringify-without-jsonify,1.0.1,library,James Halliday,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,levn,0.4.1,library,George Zahariev,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,lodash.merge,4.6.2,library,John-David Dalton,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,optionator,0.9.4,library,George Zahariev,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,text-table,0.2.0,library,James Halliday,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,accepts,1.3.8,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,array-flatten,1.1.1,library,Blake Embrey,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,body-parser,1.20.3,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,debug,2.6.9,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,iconv-lite,0.4.24,library,Alexander Shtuchkin,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ms,2.0.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,content-disposition,0.5.4,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,content-type,1.0.5,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,cookie-signature,1.0.6,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,cookie,0.7.1,library,Roman Shtylman,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,depd,2.0.0,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,encodeurl,2.0.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,escape-html,1.0.3,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,etag,1.8.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,finalhandler,1.3.1,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,debug,2.6.9,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ms,2.0.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,fresh,0.5.2,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,http-errors,2.0.0,library,Jonathan Ong,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,merge-descriptors,1.0.3,library,Jonathan Ong,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,methods,1.1.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,on-finished,2.4.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,parseurl,1.3.3,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,path-to-regexp,0.1.12,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,proxy-addr,2.0.7,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,qs,6.13.0,library,NA,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,range-parser,1.2.1,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,safe-buffer,5.2.1,library,Feross Aboukhadijeh,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,send,0.19.0,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,debug,2.6.9,library,TJ Holowaychuk,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ms,2.0.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,encodeurl,1.0.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,serve-static,1.16.2,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,setprototypeof,1.2.0,library,Wes Todd,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,statuses,2.0.1,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,type-is,1.6.18,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,utils-merge,1.0.1,library,Jared Hanson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,vary,1.1.2,library,Douglas Christopher Wilson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,graceful-fs,4.2.11,library,NA,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,jsonfile,6.2.0,library,JP Richardson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,universalify,2.0.1,library,Ryan Zimmerman,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,globby,14.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,jsonc-parser,3.3.1,library,Microsoft Corporation,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,markdownlint-cli2-formatter-default,0.0.5,library,David Anson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,markdownlint,0.38.0,library,David Anson,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,micromatch,4.0.8,library,Jon Schlinkert,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,browser-stdout,1.3.1,library,kumavis,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,chokidar,4.0.3,library,Paul Miller,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,diff,7.0.0,library,NA,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,glob,10.4.5,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,he,1.2.0,library,Mathias Bynens,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,log-symbols,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,chalk,4.1.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,picocolors,1.1.1,library,Alexey Raspopov,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,serialize-javascript,6.0.2,library,Eric Ferraiuolo,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,strip-json-comments,3.1.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,workerpool,9.3.3,library,Jos de Jong,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,yargs-parser,21.1.1,library,Ben Coe,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,yargs-unparser,2.0.0,library,André Cruz,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,decamelize,4.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,is-plain-obj,2.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,yargs,17.7.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,string-width,4.2.3,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,emoji-regex,8.0.0,library,Mathias Bynens,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,strip-ansi,6.0.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,mongodb-memory-server-core,10.2.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,semver,7.7.2,library,GitHub Inc.,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,tar-stream,3.1.7,library,Mathias Buus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,yauzl,3.2.0,library,Josh Wolfe,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,tslib,2.8.1,library,Microsoft Corp.,0BSD
mongoose,8.18.1,Guillermo Rauch,MIT,saslprep,1.3.0,library,Dmitry Tsvettsikh,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,mongodb-connection-string-url,3.0.2,library,NA,Apache-2.0
mongoose,8.18.1,Guillermo Rauch,MIT,load-nyc-config,1.1.0,library,NA,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,camelcase,5.3.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,js-yaml,3.14.1,library,Vladimir Zapparov,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,resolve-from,5.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,argparse,1.0.10,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,p-limit,2.3.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,schema,0.1.3,library,Corey Farrell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,caching-transform,4.0.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,decamelize,1.2.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,get-package-type,0.1.0,library,Corey Farrell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-coverage,3.2.2,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-hook,3.0.0,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-instrument,4.0.3,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-processinfo,2.0.3,library,NA,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,uuid,8.3.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-report,3.0.1,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,make-dir,4.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,semver,7.7.2,library,GitHub Inc.,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-lib-source-maps,4.0.1,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,istanbul-reports,3.2.0,library,Krishnan Anantheswaran,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,node-preload,0.2.1,library,Corey Farrell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,p-map,3.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,process-on-spawn,1.1.0,library,Corey Farrell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,rimraf,3.0.2,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,glob,7.2.3,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,brace-expansion,1.1.12,library,Julian Gruber,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,spawn-wrap,2.0.0,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,foreground-child,2.0.0,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,signal-exit,3.0.7,library,Ben Coe,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,test-exclude,6.0.0,library,Ben Coe,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,glob,7.2.3,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,brace-expansion,1.1.12,library,Julian Gruber,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-code-gen,3.0.3,library,Forbes Lindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-filters,4.0.0,library,Forbes Lindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-lexer,5.0.1,library,ForbesLindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-linker,4.0.0,library,Forbes Lindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-load,3.0.0,library,ForbesLindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-parser,6.0.0,library,ForbesLindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-runtime,3.0.1,library,ForbesLindesay,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,pug-strip-comments,2.0.0,library,Timothy Gu,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,commons,3.0.1,library,NA,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,fake-timers,13.0.5,library,Christian Johansen,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,samsam,8.0.3,library,Christian Johansen,BSD-3-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,type-detect,4.1.0,library,Jake Luer,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,typescript,5.9.2,library,Sam Verschueren,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,eslint-formatter-pretty,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,chalk,4.1.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,string-width,4.2.3,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,emoji-regex,8.0.0,library,Mathias Bynens,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,strip-ansi,6.0.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,jest-diff,29.7.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,chalk,4.1.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,meow,9.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,type-fest,0.18.1,library,Sindre Sorhus,NA
mongoose,8.18.1,Guillermo Rauch,MIT,yargs-parser,20.2.9,library,Ben Coe,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,path-exists,4.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,read-pkg-up,7.0.1,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,type-fest,0.8.1,library,Sindre Sorhus,NA
mongoose,8.18.1,Guillermo Rauch,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,p-limit,2.3.0,library,Sindre Sorhus,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,eslint-scope,3.7.7,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,estree,1.0.8,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,json-schema,7.0.15,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,ast,1.14.1,library,Sven Sauleau,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,wasm-edit,1.14.1,library,Sven Sauleau,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,wasm-parser,1.14.1,library,Sven Sauleau,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,acorn-import-phases,1.0.4,library,Nicolò Ribaudo,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,acorn,8.15.0,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,browserslist,4.25.4,library,Andrey Sitnik,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,chrome-trace-event,1.0.4,library,"Trent Mick, Sam Saccone",MIT
mongoose,8.18.1,Guillermo Rauch,MIT,enhanced-resolve,5.18.3,library,Tobias Koppers @sokra,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,es-module-lexer,1.7.0,library,Guy Bedford,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,events,3.3.0,library,Irakli Gozalishvili,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,glob-to-regexp,0.4.1,library,Nick Fitzgerald,BSD-2-Clause
mongoose,8.18.1,Guillermo Rauch,MIT,json-parse-even-better-errors,2.3.1,library,Kat Marchán,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,loader-runner,4.3.0,library,Tobias Koppers @sokra,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,mime-types,2.1.35,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,neo-async,2.6.2,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,tapable,2.2.3,library,Tobias Koppers @sokra,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,terser-webpack-plugin,5.3.14,library,webpack Contrib Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,schema-utils,4.3.2,library,webpack Contrib,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,watchpack,2.4.4,library,Tobias Koppers @sokra,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,webpack-sources,3.3.3,library,Tobias Koppers @sokra,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,gen-mapping,0.3.13,library,Justin Ridgewell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,trace-mapping,0.3.30,library,Justin Ridgewell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-validator-identifier,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,js-tokens,4.0.0,library,Simon Lydell,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,jsesc,3.1.0,library,Mathias Bynens,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,lru-cache,5.1.1,library,Isaac Z. Schlueter,ISC
mongoose,8.18.1,Guillermo Rauch,MIT,helper-module-imports,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-globals,7.28.0,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-string-parser,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-skip-transparent-expression-wrappers,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-create-regexp-features-plugin,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-remap-async-to-generator,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-create-class-features-plugin,7.28.3,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-annotate-as-pure,7.27.3,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-replace-supers,7.27.1,library,The Babel Team,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,helper-define-polyfill-provider,0.6.5,library,NA,MIT
mongoose,8.18.1,Guillermo Rauch,MIT,decompress-tar,4.1.1,library,Kevin Mårtensson,MIT
