Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
bcrypt,6.0.0,Nick Campbell,MIT,strip-bom,4.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,generator,7.26.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-jsx,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,plugin-syntax-typescript,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,types,7.26.7,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,expect-utils,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel-preset-current-node-syntax,1.1.0,library,Nicolò Ribaudo,MIT
bcrypt,6.0.0,Nick Campbell,MIT,expect,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,jest-diff,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,jest-matcher-utils,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,natural-compare,1.4.0,library,Lauri Rooden,MIT
bcrypt,6.0.0,Nick Campbell,MIT,picomatch,2.3.1,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,leven,3.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,braces,3.0.3,library,Jon Schlinkert,MIT
bcrypt,6.0.0,Nick Campbell,MIT,react-is,18.3.1,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,typebox,0.27.8,library,sinclairzx81,MIT
bcrypt,6.0.0,Nick Campbell,MIT,istanbul-lib-report,3.0.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,yargs-parser,21.0.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,resolve-from,5.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,prompts,2.4.2,library,Terkel Gjervig,MIT
bcrypt,6.0.0,Nick Campbell,MIT,cliui,8.0.1,library,Ben Coe,ISC
bcrypt,6.0.0,Nick Campbell,MIT,escalade,3.2.0,library,Luke Edwards,MIT
bcrypt,6.0.0,Nick Campbell,MIT,get-caller-file,2.0.5,library,Stefan Penner,ISC
bcrypt,6.0.0,Nick Campbell,MIT,require-directory,2.1.1,library,Troy Goode,MIT
bcrypt,6.0.0,Nick Campbell,MIT,string-width,4.2.3,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,y18n,5.0.8,library,Ben Coe,ISC
bcrypt,6.0.0,Nick Campbell,MIT,yargs-parser,21.1.1,library,Ben Coe,ISC
bcrypt,6.0.0,Nick Campbell,MIT,wrappy,1.0.2,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,bl,4.1.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,fs-constants,1.0.0,library,Mathias Buus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,inherits,2.0.4,library,NA,ISC
bcrypt,6.0.0,Nick Campbell,MIT,readable-stream,3.6.2,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,resolve-uri,3.1.2,library,Justin Ridgewell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,sourcemap-codec,1.5.0,library,Rich Harris,MIT
bcrypt,6.0.0,Nick Campbell,MIT,fs.realpath,1.0.0,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,inflight,1.0.6,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,minimatch,3.1.2,library,Isaac Z. Schlueter,ISC
bcrypt,6.0.0,Nick Campbell,MIT,path-is-absolute,1.0.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,parser,7.26.7,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,schema,0.1.3,library,Corey Farrell,MIT
bcrypt,6.0.0,Nick Campbell,MIT,make-dir,4.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,semver,7.7.1,library,GitHub Inc.,ISC
bcrypt,6.0.0,Nick Campbell,MIT,debug,4.4.0,library,Josh Junon,MIT
bcrypt,6.0.0,Nick Campbell,MIT,source-map,0.6.1,library,Nick Fitzgerald,BSD-3-Clause
bcrypt,6.0.0,Nick Campbell,MIT,html-escaper,2.0.2,library,Andrea Giammarchi,MIT
bcrypt,6.0.0,Nick Campbell,MIT,merge-stream,2.0.0,library,Stephen Sugden,MIT
bcrypt,6.0.0,Nick Campbell,MIT,char-regex,1.0.2,library,Richie Bendall,MIT
bcrypt,6.0.0,Nick Campbell,MIT,remapping,2.3.0,library,Justin Ridgewell,Apache-2.0
bcrypt,6.0.0,Nick Campbell,MIT,helper-compilation-targets,7.26.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,helper-module-transforms,7.26.0,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,helpers,7.26.7,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,template,7.25.9,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,traverse,7.26.7,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,gensync,1.0.0-beta.2,library,Logan Smyth,MIT
bcrypt,6.0.0,Nick Campbell,MIT,json5,2.2.3,library,Aseem Kishore,MIT
