Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
axios,4.0.1,Kamil Mysliwiec,MIT,schemas,30.0.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,react-is,18.3.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,asynckit,0.4.0,library,Alex Indigo,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,combined-stream,1.0.8,library,Felix Geisendörfer,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,es-set-tostringtag,2.1.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,hasown,2.0.2,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mime-types,2.1.35,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fast-diff,1.3.0,library,Jason Chen,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,core,0.2.4,library,JounQin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,eslint-visitor-keys,3.4.3,library,Toru Nagashima,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,object-schema,2.1.6,library,Nicholas C. Zakas,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,levn,0.4.1,library,George Zahariev,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,core,0.19.1,library,Nicholas C. Zakas,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,retry,0.3.1,library,Nicholas C. Zaks,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-styles,4.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,supports-color,7.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,path-key,3.1.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,shebang-command,2.0.0,library,Kevin Mårtensson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,which,2.0.2,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,esrecurse,4.3.0,library,NA,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,estraverse,5.3.0,library,NA,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,flat-cache,4.0.1,library,Jared Wray,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,path-exists,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-extglob,2.1.1,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,word-wrap,1.2.6,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,deep-is,0.1.3,library,Thorsten Lorenz,NA
axios,4.0.1,Kamil Mysliwiec,MIT,fast-levenshtein,2.0.6,library,Ramesh Nair,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,prelude-ls,1.2.1,library,George Zahariev,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,type-check,0.4.0,library,George Zahariev,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,console,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pattern,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,reporters,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,test-result,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-escapes,4.3.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,type-fest,0.21.3,library,Sindre Sorhus,NA
axios,4.0.1,Kamil Mysliwiec,MIT,exit-x,0.2.2,library,Grunt Development Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,graceful-fs,4.2.11,library,NA,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,jest-changed-files,30.0.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,p-limit,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-config,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-haste-map,30.1.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-regex-util,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-resolve-dependencies,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-resolve,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-runner,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,p-limit,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-runtime,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-snapshot,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-validate,30.1.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,camelcase,6.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-watcher,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,slash,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-coverage,2.0.6,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-reports,3.0.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,yargs,17.0.33,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pkg-dir,4.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,resolve-cwd,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cli-truncate,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string-width,7.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,emoji-regex,10.3.0,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,7.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,colorette,2.0.20,library,Jorge Bucaran,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,eventemitter3,5.0.1,library,Arnout Kazemier,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,log-update,6.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-escapes,7.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cli-cursor,5.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,slice-ansi,7.1.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,7.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,wrap-ansi,9.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,restore-cursor,5.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-styles,6.2.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-fullwidth-code-point,5.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string-width,7.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,onetime,7.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,4.1.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,emoji-regex,10.3.0,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,rfdc,1.4.1,library,David Mark Clements,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,braces,3.0.3,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,picomatch,2.3.1,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash,4.17.21,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,core,6.1.5,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-paginate-rest,11.6.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,types,13.10.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,openapi-types,24.2.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-rest-endpoint-methods,13.5.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,types,13.10.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,openapi-types,24.2.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,retry,0.13.1,library,Tim Koschützki,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,chokidar,4.0.3,library,Paul Miller,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,confbox,0.2.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,defu,6.1.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,dotenv,16.6.1,library,NA,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,exsolve,1.0.7,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,giget,2.0.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ohash,2.0.11,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pathe,2.0.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,perfect-debounce,1.0.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pkg-types,2.2.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,rc9,2.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,git-up,8.1.1,library,Ionică Bizău,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,core,10.1.14,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,4.1.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,wrap-ansi,6.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,prompts,7.6.0,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,type,3.0.7,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mute-stream,2.0.0,library,GitHub Inc.,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,run-async,4.0.4,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.capitalize,4.2.1,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.escaperegexp,4.1.2,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.isstring,4.0.1,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.uniqby,4.7.0,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,default-browser,5.2.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,define-lazy-prop,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-inside-container,1.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,wsl-utils,0.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cli-spinners,2.9.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-interactive,2.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,log-symbols,6.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,chalk,5.3.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,stdin-discarder,0.2.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,macos-release,3.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,windows-release,6.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,execa,8.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-stream,8.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,human-signals,5.0.0,library,ehmicky,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,is-stream,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,npm-run-path,5.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,onetime,6.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,4.1.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,strip-final-newline,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,path-key,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mimic-fn,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,agent-base,7.1.3,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,http-proxy-agent,7.0.2,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,https-proxy-agent,7.0.6,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pac-proxy-agent,7.1.0,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,socks-proxy-agent,8.0.5,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,foreground-child,3.1.1,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,4.0.2,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,jackspeak,4.0.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
axios,4.0.1,Kamil Mysliwiec,MIT,minipass,7.1.2,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,path-scurry,2.0.0,library,Isaac Z. Schlueter,BlueOak-1.0.0
axios,4.0.1,Kamil Mysliwiec,MIT,remapping,2.2.0,library,Justin Ridgewell,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,code-frame,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,generator,7.27.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,gen-mapping,0.3.8,library,Justin Ridgewell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-compilation-targets,7.27.2,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lru-cache,5.1.1,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,semver,6.3.1,library,GitHub Inc.,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,helper-module-transforms,7.27.3,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helpers,7.27.6,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parser,7.27.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,template,7.27.2,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,traverse,7.27.4,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,globals,11.12.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,types,7.27.6,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,convert-source-map,2.0.0,library,Thorsten Lorenz,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,gensync,1.0.0-beta.2,library,Logan Smyth,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,trace-mapping,0.3.25,library,Justin Ridgewell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,sourcemap-codec,1.4.14,library,Rich Harris,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel-plugin-istanbul,7.0.0,library,Thai Pangsakulyanont @dtinth,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,pirates,4.0.7,library,Ari Porad,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,write-file-atomic,5.0.1,library,GitHub Inc.,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,4.1.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,babel__core,7.20.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel-preset-jest,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,neo-async,2.6.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,source-map,0.6.1,library,Nick Fitzgerald,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,uglify-js,3.19.3,library,Mihai Bazon,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,wordwrap,1.0.0,library,James Halliday,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,scope-manager,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,type-utils,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,visitor-keys,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,eslint-visitor-keys,4.2.1,library,Toru Nagashima,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,graphemer,1.4.0,library,Matt Davies,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ts-api-utils,2.1.0,library,JoshuaKGoldberg,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,types,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,project-service,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,tsconfig-utils,8.43.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fast-glob,3.3.3,library,Denis Malinochkin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,conventional-changelog-angular,7.0.0,library,Steve Mao,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,conventional-commits-parser,5.0.0,library,Steve Mao,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ensure,19.8.1,library,Mario Nebl,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,message,19.8.1,library,Mario Nebl,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,to-lines,19.8.1,library,Mario Nebl,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,global-directory,4.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,import-meta-resolve,4.1.0,library,Titus Wormer,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.mergewith,4.6.2,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,resolve-from,5.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,env-paths,2.2.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parse-json,5.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,dargs,8.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,meow,12.1.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,split2,4.2.0,library,Matteo Collina,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,6.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,emoji-regex,8.0.0,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-fullwidth-code-point,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,punycode,2.1.1,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,callsites,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,balanced-match,1.0.0,library,Julian Gruber,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,concat-map,0.0.1,library,James Halliday,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fflate,0.8.2,library,Arjun Barrett,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,token,0.3.0,library,Borewit,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,peek-readable,7.0.0,library,Borewit,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ieee754,1.2.1,library,Feross Aboukhadijeh,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,negotiator,1.0.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,bytes,3.1.2,library,TJ Holowaychuk,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,raw-body,3.0.0,library,Jonathan Ong,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,iconv-lite,0.6.3,library,Alexander Shtuchkin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,safe-buffer,5.2.1,library,Feross Aboukhadijeh,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,depd,2.0.0,library,Douglas Christopher Wilson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,inherits,2.0.4,library,NA,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,setprototypeof,1.2.0,library,Wes Todd,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,toidentifier,1.0.1,library,Douglas Christopher Wilson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ee-first,1.1.1,library,Jonathan Ong,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,wrappy,1.0.2,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,forwarded,0.2.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ipaddr.js,1.9.1,library,whitequark,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,side-channel,1.1.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-promise,4.0.0,library,ForbesLindesay,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,streamsearch,1.1.0,library,Brian White,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,buffer-from,1.1.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,readable-stream,3.6.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,typedarray,0.0.6,library,James Halliday,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,media-typer,0.3.0,library,Douglas Christopher Wilson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-diff,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,stack-utils,2.0.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,stack-utils,2.0.6,library,James Talmage,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,escape-string-regexp,2.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,typebox,0.34.38,library,sinclairzx81,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,delayed-stream,1.0.0,library,Felix Geisendörfer,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,es-errors,1.3.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-intrinsic,1.3.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,has-tostringtag,1.0.2,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,function-bind,1.1.2,library,Raynos,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mime-db,1.52.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,color-convert,2.0.1,library,Heather Arthur,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,has-flag,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,shebang-regex,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,isexe,2.0.0,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,flatted,3.3.1,library,Andrea Giammarchi,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,keyv,4.5.4,library,Jared Wray,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,v8-coverage,0.2.3,library,Charles Samborski,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,collect-v8-coverage,1.0.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,glob,10.4.5,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,jackspeak,3.4.3,library,Isaac Z. Schlueter,BlueOak-1.0.0
axios,4.0.1,Kamil Mysliwiec,MIT,minimatch,9.0.5,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,path-scurry,1.11.1,library,Isaac Z. Schlueter,BlueOak-1.0.0
axios,4.0.1,Kamil Mysliwiec,MIT,brace-expansion,2.0.2,library,Julian Gruber,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lru-cache,10.4.3,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-coverage,3.2.0,library,Krishnan Anantheswaran,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-instrument,6.0.3,library,Krishnan Anantheswaran,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-report,3.0.1,library,Krishnan Anantheswaran,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-source-maps,5.0.6,library,Krishnan Anantheswaran,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-reports,3.2.0,library,Krishnan Anantheswaran,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,jest-worker,30.1.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,supports-color,8.1.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string-length,4.0.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,v8-to-istanbul,9.3.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,execa,5.1.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,test-sequencer,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,deepmerge,4.3.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-circus,30.1.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,p-limit,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-docblock,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-environment-node,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,anymatch,3.1.3,library,Elan Shanker,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,fb-watchman,2.0.2,library,Wez Furlong,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,fsevents,2.3.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,walker,1.0.8,library,Naitik Shah,Apache-2.0
